|lemma|lemma_correct
48166.0|Couch|die Couch
48166.001|Couch|der Couch
48211.0|verblüffen|verblüffen
48268.0|Wenns|Wenns
48271.0|zuliebe|zuliebe
48305.0|wozu|wozu
48307.0|fähig|fähig
48319.0|Assistent|der Assistent
48334.0|Doppelchor|Doppelchor
48338.0|Schachpartie|die Schachpartie
48349.0|Lanze|die Lanze
48360.0|Staffelstab|Staffelstab
48421.0|kläglich|kläglich
48430.0|agieren|agieren
48447.0|bereit|bereit
48467.0|Miese|die Miese
48501.0|klatsch|klatsch
48572.0|Bescheid|der Bescheid
48575.0|Lösung|die Lösung
48579.0|meist|meist
48607.0|Limousine|die Limousine
48630.0|Straßenseite|die Straßenseite
48640.0|fuchteln|fuchteln
48642.0|Butterfly|der Butterfly
48664.0|Gendarm|der Gendarm
48705.0|Schreckschusspistole|die Schreckschusspistole
48748.0|Hurensohn|der Hurensohn
48753.0|ownen|ownen
48760.0|Tonne|die Tonne
48764.0|Asservatenkammer|die Asservatenkammer
48768.0|Ammer|die Ammer
48768.001|Ammer|der Ammer
48787.0|Fahrzeughalter|Fahrzeughalter
48791.0|Gürtel|der Gürtel
48795.0|Walther|Walther
48799.0|bös|bös
48807.0|Maschinengewehr|das Maschinengewehr
48808.0|Nachtsichtgerät|das Nachtsichtgerät
48809.0|Wasserwerfer|der Wasserwerfer
48810.0|Helikopter|der Helikopter
48813.0|Blutentnahme|die Blutentnahme
48818.0|Doktor|der Doktor
48822.0|Pitbull|der Pitbull
48827.0|Kaserne|die Kaserne
48829.0|Zwinger|der Zwinger
48832.0|Kampfhund|der Kampfhund
48836.0|Hanswurst|der Hanswurst
48845.0|Schlägertruppe|Schlägertruppe
48869.0|Teleskopschlagstock|Teleskopschlagstock
48918.0|Kelle|die Kelle
48920.0|Handschelle|die Handschelle
48927.0|Fresse|die Fresse
48928.0|Zack|Zack
48931.0|Knast|der Knast
48979.0|SEK|SEK
48983.0|tatütata|tatütata
48984.0|Verstärkung|die Verstärkung
48999.0|Haxe|die Haxe
49010.0|zwecklos|zwecklos
49031.0|Kommissar|der Kommissar
49034.0|Martinshorn|das Martinshorn
49038.0|Aua|Aua
49042.0|Protektor|der Protektor
49043.0|Pfefferspray|der Pfefferspray
49043.001|Pfefferspray|das Pfefferspray
49047.0|verdrehen|verdrehen
49082.0|Höschen|das Höschen
49126.0|Richter|der Richter
49128.0|Staatsanwaltschaft|die Staatsanwaltschaft
49129.0|Kriminalpolizei|die Kriminalpolizei
49130.0|untersuchen|untersuchen
49132.0|Untersuchungshaft|die Untersuchungshaft
49138.0|Staatsgewalt|die Staatsgewalt
49145.0|abknallen|abknallen
49151.0|Tränengas|das Tränengas
49155.0|Melanie|Melanie
49157.0|Thomas|Thomas
49159.0|einsperren|einsperren
49171.0|Helfer|der Helfer
49190.0|Hure|die Hure
49191.0|Legislatur|die Legislatur
49199.0|Fahrersitz|der Fahrersitz
49201.0|Katapult|das Katapult
49207.0|Bürgermeister|der Bürgermeister
49214.0|legislativ|legislativ
49237.0|Lobby|die Lobby
49243.0|Bakschisch|das Bakschisch
49253.0|Schach|das Schach
49255.0|Baseballschläger|der Baseballschläger
49256.0|Cop|der Cop
49338.0|repräsentieren|repräsentieren
49339.0|kontrollieren|kontrollieren
49341.0|regieren|regieren
49355.0|souverän|souverän
49357.0|Flex|Flex
49359.0|Lex|Lex
49366.0|Mehrheit|die Mehrheit
49373.0|Wendehals|der Wendehals
49375.0|Dropkick|Dropkick
49378.0|Kampfkandidatur|Kampfkandidatur
49390.0|Hardcore|Hardcore
49392.0|Norm|die Norm
49405.0|aufgehen|aufgehen
49437.0|Block|der Block
49518.0|wehrhaft|wehrhaft
49521.0|Legislative|die Legislative
49529.0|killen|killen
49530.0|Abschaum|der Abschaum
49532.0|Ausschuss|der Ausschuss
49539.0|Sitzung|die Sitzung
49551.0|Letzter|der Letzter
49559.0|zuletzt|zuletzt
49624.0|Anarchie|die Anarchie
49698.0|Satire|die Satire
49744.0|Start|der Start
49752.0|ungerecht|ungerecht
49762.0|Beschiss|der Beschiss
49782.0|Monotonie|die Monotonie
49831.0|rauf|rauf
49896.0|ernten|ernten
49958.0|sichern|sichern
49973.0|Riesenprofit|Riesenprofit
50009.0|Suite|die Suite
50033.0|Kontakt|der Kontakt
50052.0|Neider|der Neider
50144.0|Phallussymbol|Phallussymbol
50147.0|Lug|der Lug
50151.0|Trug|der Trug
50159.0|Status|der Status
50204.0|Tausend|die Tausend
50204.001|Tausend|das Tausend
50204.002|Tausend|der Tausend
50314.0|Weiße|die Weiße
50343.0|ausgehen|ausgehen
50408.0|zögerlich|zögerlich
50459.0|intim|intim
50461.0|Team|das Team
50466.0|regional|regional
50485.0|verzweifelt|verzweifelt
50502.0|eventuell|eventuell
50518.0|implizieren|implizieren
50521.0|verwirrt|verwirrt
50630.0|schelmisch|schelmisch
50635.0|neulich|neulich
50649.0|Kaviar|der Kaviar
50651.0|Hummer|der Hummer
50653.0|Überfluss|der Überfluss
50657.0|hungern|hungern
50662.0|Vanilleeis|das Vanilleeis
50664.0|Nachtisch|der Nachtisch
50692.0|Stoff|der Stoff
50705.0|Mittelmeer|das Mittelmeer
50729.0|rosarot|rosarot
50778.0|Soll|das Soll
50804.0|Utopie|die Utopie
50905.0|blond|blond
50927.0|Lügner|der Lügner
51129.0|hi|hi
51135.0|Werft|die Werft
51140.0|eingeben|eingeben
51160.0|Runde|die Runde
51198.0|Power|die Power
51215.0|Steckdose|die Steckdose
51220.0|Geheimnis|das Geheimnis
51253.0|Bahnhof|der Bahnhof
51271.0|Blockflöte|die Blockflöte
51272.0|Kanon|der Kanon
51272.001|Kanon|die Kanon
51273.0|Plural|der Plural
51367.0|hochnehmen|hochnehmen
51379.0|Swag|der Swag
51397.0|Downer|der Downer
51402.0|erträglich|erträglich
51403.0|Überdosis|die Überdosis
51404.0|überheblich|überheblich
51409.0|D-Zug|der D-Zug
51415.0|Geisterfahrer|der Geisterfahrer
51423.0|Spartaner|der Spartaner
51458.0|anpassen|anpassen
51464.0|Po|der Po
51469.0|Anmache|die Anmache
51498.0|Gun|das Gun
51498.001|Gun|der Gun
51498.002|Gun|die Gun
51508.0|Pfandflasche|die Pfandflasche
51517.0|zusammenkratzen|zusammenkratzen
51599.0|Sorge|die Sorge
51632.0|Ost|Ost
51633.0|West|der West
51635.0|Nord|der Nord
51638.0|Jackpot|der Jackpot
51640.0|Bord|das Bord
51640.001|Bord|der Bord
51645.0|London|London
51681.0|Schampus|der Schampus
51698.0|Hawaii|Hawaii
51708.0|shoppen|shoppen
51715.0|Zahnbürste|die Zahnbürste
51731.0|Babe|Babe
51737.0|Safe|der Safe
51737.001|Safe|das Safe
51796.0|Kreditkarte|die Kreditkarte
51799.0|Mietwagen|der Mietwagen
51832.0|baden|baden
51836.0|Pelz|der Pelz
51864.0|Express|der Express
51978.0|Mobiltelefon|das Mobiltelefon
51990.0|Best|Best
51998.0|sanft|sanft
51999.0|Epilation|die Epilation
52003.0|Ausverkauf|der Ausverkauf
52007.0|Sonderaktion|Sonderaktion
52014.0|Version|die Version
52021.0|ausprobieren|ausprobieren
52035.0|Reklamation|die Reklamation
52043.0|zurückwollen|zurückwollen
52102.0|zwicken|zwicken
52104.0|drücken|drücken
52128.0|Bohne|die Bohne
52133.0|zahm|zahm
52135.0|Vision|die Vision
52138.0|total|total
52445.0|Sommernacht|die Sommernacht
52449.0|Kontrabass|der Kontrabass
52451.0|Monstertruck|Monstertruck
52453.0|Nudel|die Nudel
52468.0|bluten|bluten
52475.0|lediglich|lediglich
52477.0|Fabelwesen|das Fabelwesen
52507.0|Glotze|die Glotze
52511.0|jedesmal|jedesmal
52522.0|brüllen|brüllen
52530.0|Papst|der Papst
52531.0|verwechseln|verwechseln
52558.0|behindern|behindern
52562.0|dastehen|dastehen
52571.0|Gral|der Gral
52587.0|umsorgen|umsorgen
52590.0|Messer|das Messer
52590.001|Messer|der Messer
52591.0|durchbohren|durchbohren
52594.0|Extrablatt|das Extrablatt
52596.0|Gewässer|das Gewässer
52599.0|entschuldigen|entschuldigen
52604.0|Versprecher|der Versprecher
52610.0|Medizin|die Medizin
52613.0|dennoch|dennoch
52629.0|Schnäppchenjäger|der Schnäppchenjäger
52658.0|gelähmt|gelähmt
52662.0|Keks|der Keks
52662.001|Keks|das Keks
52664.0|hahaha|hahaha
52685.0|Suizid|der Suizid
52685.001|Suizid|das Suizid
52686.0|ausscheiden|ausscheiden
52689.0|Marktforscher|Marktforscher
52706.0|verkriechen|verkriechen
52752.0|rational|rational
52753.0|Robbe|die Robbe
52754.0|schlachten|schlachten
52865.0|funzen|funzen
52876.0|Profi|der Profi
52888.0|Misanthrop|der Misanthrop
52905.0|Veranda|die Veranda
52917.0|aufn|aufn
52977.0|Beschwerde|die Beschwerde
52986.0|verbrennen|verbrennen
53062.0|zerfallen|zerfallen
53068.0|Biene|die Biene
53070.0|Terror|der Terror
53072.0|Brüssel|Brüssel
53076.0|Pole|der Pole
53076.001|Pole|die Pole
53077.0|schmelzen|schmelzen
53079.0|Regierung|die Regierung
53129.0|klingeln|klingeln
53136.0|Lieferant|der Lieferant
53140.0|Symbol|das Symbol
53156.0|gebacken|gebacken
53158.0|Teig|der Teig
53170.0|verbünden|verbünden
53189.0|Revolutionär|der Revolutionär
53199.0|Herkunft|die Herkunft
53209.0|Tomatensoße|die Tomatensoße
53211.0|Käse|der Käse
53225.0|zuleide|zuleide
53240.0|Pendant|das Pendant
53245.0|Tansania|Tansania
53248.0|Münchner|der Münchner
53249.0|Schickeria|die Schickeria
53258.0|Pizzeria|die Pizzeria
53276.0|Calzone|die Calzone
53330.0|tiefgekühlt|tiefgekühlt
53335.0|Wurfgeschoss|das Wurfgeschoss
53344.0|Gerichtssaal|der Gerichtssaal
53368.0|Feile|die Feile
53380.0|stürzen|stürzen
53386.0|Oregano|der Oregano
53388.0|würzen|würzen
53461.0|Latte|die Latte
53461.001|Latte|der Latte
53465.0|flat|flat
53477.0|Immobilienhai|der Immobilienhai
53483.0|Lutherstadt|Lutherstadt
53484.0|Wittenberg|Wittenberg
53485.0|Cloppenburg|Cloppenburg
53486.0|Haldensleben|Haldensleben
53497.0|Schulz|Schulz
53498.0|Revolverheld|der Revolverheld
53519.0|vermitteln|vermitteln
53528.0|Schulterblatt|das Schulterblatt
53531.0|zusammenkrachen|zusammenkrachen
53534.0|Schutt|der Schutt
53549.0|zusammenfallen|zusammenfallen
53591.0|Ackermann|der Ackermann
53593.0|Jan|Jan
53594.0|Fleischhauer|der Fleischhauer
53596.0|Nette|die Nette
53606.0|Rechenschieber|der Rechenschieber
53610.0|Doppel|das Doppel
53612.0|Tiki-Taka|das Tiki-Taka
53614.0|Pressing|das Pressing
53616.0|Neun|die Neun
53622.0|Ex-Freund|Ex-Freund
53624.0|Herzschmerz|der Herzschmerz
53726.0|aktualisieren|aktualisieren
53746.0|Havelland|das Havelland
53750.0|Rathenow|Rathenow
53755.0|Go|das Go
53893.0|ICE|der ICE
53894.0|unverschämt|unverschämt
53915.0|Doppeldecker|der Doppeldecker
53920.0|zufällig|zufällig
54069.0|maximal|maximal
54078.0|Fairplay|das Fairplay
54091.0|Bildung|die Bildung
54101.0|Story|die Story
54111.0|Jugendphase|Jugendphase
54136.0|x|x
54164.0|regnen|regnen
54169.0|Soap|die Soap
54186.0|Bach|der Bach
54221.0|schlummern|schlummern
54226.0|chillen|chillen
54228.0|gigantisch|gigantisch
54229.0|Berggipfel|der Berggipfel
54238.0|diggen|diggen
54277.0|Herren-WC|das Herren-WC
54279.0|herbstlich|herbstlich
54280.0|Szene|die Szene
54300.0|Schachtel|die Schachtel
54378.0|episch|episch
54379.0|Fight|der Fight
54382.0|lausig|lausig
54383.0|H|das H
54385.0|Zuschauer|der Zuschauer
54394.0|Fertigsuppe|die Fertigsuppe
54395.0|löffeln|löffeln
54401.0|Körperbau|der Körperbau
54402.0|entfernt|entfernt
54408.0|klischeehaft|klischeehaft
54412.0|Landhaus|das Landhaus
54419.0|ausrutschen|ausrutschen
54429.0|nirgendwo|nirgendwo
54436.0|Axt|die Axt
54453.0|filmreif|filmreif
54456.0|Schweiger|Schweiger
54459.0|Action|die Action
54462.0|Comedy|die Comedy
54483.0|Kinofilm|der Kinofilm
54574.0|erdenklich|erdenklich
54575.0|Beruf|der Beruf
54576.0|tätig|tätig
54581.0|scheitern|scheitern
54591.0|Absicht|die Absicht
54615.0|Englischlehrer|der Englischlehrer
54617.0|Entertainer|der Entertainer
54618.0|Sänftenträger|der Sänftenträger
54633.0|Gerichtsmediziner|Gerichtsmediziner
54634.0|Angela|Angela
54640.0|China|die China
54645.0|schiefgehen|schiefgehen
54661.0|Frauenschwarm|der Frauenschwarm
54667.0|verletzt|verletzt
54671.0|Schokolade|die Schokolade
54684.0|Speer|der Speer
54687.0|Unterleib|der Unterleib
54690.0|interviewen|interviewen
54695.0|Reifenspur|die Reifenspur
54721.0|Taxi|das Taxi
54721.001|Taxi|der Taxi
54722.0|Driver|der Driver
54723.0|Jet|der Jet
54724.0|Lis|Lis
54727.0|Webdesigner|der Webdesigner
54731.0|Extremsportler|der Extremsportler
54732.0|Seelsorger|der Seelsorger
54734.0|Reporter|der Reporter
54735.0|Skateboarder|der Skateboarder
54736.0|Seefahrer|der Seefahrer
54737.0|Gay|der Gay
54744.0|Kriegsverbrecher|der Kriegsverbrecher
54748.0|feuern|feuern
54764.0|auf-|auf-
54829.0|Flieger|der Flieger
54838.0|Passagier|der Passagier
54843.0|Pilot|der Pilot
54857.0|ärztlich|ärztlich
54858.0|Schweigepflicht|die Schweigepflicht
54893.0|Schade|der Schade
54977.0|Aye|Aye
54987.0|Schwachsinn|der Schwachsinn
54994.0|arisch|arisch
55016.0|Höhlenmensch|der Höhlenmensch
55020.0|Neustart|der Neustart
55033.0|No|das No
55045.0|Front|die Front
55082.0|umkehren|umkehren
55098.0|Scheitel|der Scheitel
55114.0|wählen|wählen
55118.0|Pöbel|der Pöbel
55135.0|Demagoge|der Demagoge
55162.0|fünfte|fünfte
55184.0|Spaten|der Spaten
55187.0|Hammer|der Hammer
55190.0|Meisel|Meisel
55201.0|Grab|das Grab
55239.0|verhärten|verhärten
55334.0|Tanne|die Tanne
55337.0|Vollpfosten|der Vollpfosten
55338.0|national|national
55352.0|Programm|das Programm
55363.0|Pfanne|die Pfanne
55388.0|nachvollziehen|nachvollziehen
55493.0|stet|stet
55495.0|höhlen|höhlen
55549.0|Hinterteil|das Hinterteil
55549.001|Hinterteil|der Hinterteil
55551.0|Blumenduft|der Blumenduft
55556.0|Jugendclub|Jugendclub
55565.0|Wutausbruch|der Wutausbruch
55567.0|insgeheim|insgeheim
55573.0|Neid|der Neid
55575.0|Tun|das Tun
55575.001|Tun|der Tun
55576.0|pushen|pushen
55580.0|Rutsch|der Rutsch
55583.0|älter|älter
55602.0|nutzlos|nutzlos
55642.0|Ernährung|die Ernährung
55643.0|dienen|dienen
55659.0|riesig|riesig
55669.0|zivilisieren|zivilisieren
55681.0|mitzählen|mitzählen
55696.0|Unterhose|die Unterhose
55716.0|proben|proben
55717.0|Gegenfrage|die Gegenfrage
55726.0|Rat|der Rat
55733.0|pp|pp
55742.0|Wetterlage|die Wetterlage
55743.0|regnerisch|regnerisch
55836.0|aufsagen|aufsagen
55859.0|Zeigefinger|der Zeigefinger
55987.0|Rage|die Rage
56020.0|high|high
56086.0|dröhnen|dröhnen
56325.0|All|das All
56348.0|reservieren|reservieren
56361.0|Ziege|die Ziege
56379.0|Anliegen|das Anliegen
56391.0|mäßig|mäßig
56398.0|Mail|die Mail
56398.001|Mail|das Mail
56399.0|verfassen|verfassen
56413.0|Computerstimme|die Computerstimme
56416.0|Sprechstunde|die Sprechstunde
56458.0|Leidtragende|die Leidtragende
56461.0|Blitzer|der Blitzer
56466.0|Call|der Call
56474.0|Mitarbeiter|der Mitarbeiter
56485.0|Drücken|Drücken
56517.0|Fahrradkette|die Fahrradkette
56526.0|verwählen|verwählen
56530.0|ausversehen|ausversehen
56534.0|AfD|die AfD
56575.0|Auskunft|die Auskunft
56592.0|tschüss|tschüss
56652.0|Lautsprecher|der Lautsprecher
56656.0|Warteschleife|die Warteschleife
56678.0|telefonieren|telefonieren
56684.0|dauern|dauern
56689.0|Proviant|der Proviant
56700.0|auslaugen|auslaugen
56702.0|Salzgebäck|Salzgebäck
56711.0|Altersschwäche|die Altersschwäche
56725.0|religiös|religiös
56726.0|Minderheit|die Minderheit
56809.0|durchkommen|durchkommen
56816.0|Hörer|der Hörer
56871.0|Ventilator|der Ventilator
56896.0|Hollandrad|Hollandrad
56915.0|Salzwasser|das Salzwasser
56928.0|Dip|der Dip
56933.0|Oktopus|der Oktopus
56964.0|vergeblich|vergeblich
56971.0|krebsrot|krebsrot
56988.0|menschenfeindlich|menschenfeindlich
56989.0|Element|das Element
56992.0|PR|die PR
56992.001|PR|der PR
56994.0|Hitze|die Hitze
57009.0|Auslaufmodell|das Auslaufmodell
57068.0|Fischschwarm|der Fischschwarm
57073.0|Hai|der Hai
57149.0|Müller|der Müller
57185.0|circa|circa
57225.0|zurecht|zurecht
57272.0|Riese|der Riese
57272.001|Riese|die Riese
57301.0|rüber|rüber
57305.0|Pikachu|das Pikachu
57318.0|BAM|die BAM
57363.0|wedeln|wedeln
57392.0|Lasso|das Lasso
57392.001|Lasso|der Lasso
57401.0|gestört|gestört
57404.0|Fangirl|Fangirl
57421.0|Backstage|die Backstage
57421.001|Backstage|das Backstage
57452.0|anschwärzen|anschwärzen
57461.0|Tanga|der Tanga
57488.0|Oberweite|die Oberweite
57500.0|klarmachen|klarmachen
57546.0|ausgerechnet|ausgerechnet
57603.0|rausholen|rausholen
57670.0|Fichte|die Fichte
57672.0|feucht|feucht
57689.0|quälen|quälen
57738.0|permanent|permanent
57776.0|Mordgedanke|Mordgedanke
57777.0|schwerfallen|schwerfallen
57786.0|anflehen|anflehen
57795.0|Erzgebirge|das Erzgebirge
57921.0|Feld|das Feld
57933.0|Blumenbeet|das Blumenbeet
57945.0|spazieren|spazieren
58024.0|Schweinebraten|der Schweinebraten
58066.0|Schwarzwald|der Schwarzwald
58072.0|Rheinland|das Rheinland
58079.0|Pfalz|die Pfalz
58085.0|Thüringen|Thüringen
58097.0|Mecklenburg-Vorpommern|Mecklenburg-Vorpommern
58122.0|Lausitz|die Lausitz
58127.0|polnisch|polnisch
58141.0|zurückschauen|zurückschauen
58169.0|Erfüllung|die Erfüllung
58197.0|Maß|das Maß
58197.001|Maß|die Maß
58211.0|Elend|das Elend
58251.0|erkämpfen|erkämpfen
58273.0|Gier|die Gier
58315.0|Harmonie|die Harmonie
58375.0|Wörterbuch|das Wörterbuch
58380.0|Z|das Z
58478.0|Köpfchen|das Köpfchen
58479.0|neigen|neigen
58588.0|Blase|die Blase
58593.0|Hasenauge|Hasenauge
58596.0|rasen|rasen
58811.0|weiterreden|weiterreden
58848.0|allzu|allzu
58850.0|fern|fern
58946.0|Information|die Information
58992.0|davonlaufen|davonlaufen
58999.0|Schande|die Schande
59003.0|Weltbevölkerung|die Weltbevölkerung
59110.0|Farin|Farin
59149.0|verfickt|verfickt
59181.0|nebenbei|nebenbei
59201.0|bellen|bellen
59209.0|RTL|das RTL
59307.0|ansonsten|ansonsten
59325.0|pleite|pleite
59356.0|Asylbewerberheim|das Asylbewerberheim
59470.0|Handyvertrag|Handyvertrag
59473.0|malen|malen
59511.0|bedienen|bedienen
59625.0|Einkaufswagen|der Einkaufswagen
59634.0|Disco|die Disco
59662.0|Pelikan|der Pelikan
59674.0|Theke|die Theke
59675.0|Pose|die Pose
59678.0|Walzerschritt|Walzerschritt
59718.0|weggucken|weggucken
59724.0|Security|Security
59729.0|Epilepsie|die Epilepsie
59741.0|Ecstasy|das Ecstasy
59741.001|Ecstasy|die Ecstasy
59789.0|raushaben|raushaben
59801.0|Breakdance|Breakdance
59804.0|Standard|der Standard
59805.0|Ellenbogen|der Ellenbogen
59813.0|Rhytmus|Rhytmus
59817.0|Taktart|Taktart
59919.0|Vibrieren|das Vibrieren
59920.0|hochsteigen|hochsteigen
59926.0|Putz|der Putz
59932.0|Discokugel|die Discokugel
59935.0|zerspringen|zerspringen
59942.0|toben|toben
59944.0|Heer|das Heer
59975.0|v|v
60011.0|Move|Move
60034.0|Allerletzte|Allerletzte
60064.0|Allerbeste|Allerbeste
60147.0|bewerten|bewerten
60158.0|Zustand|der Zustand
60159.0|akzeptabel|akzeptabel
60166.0|Charme|der Charme
60179.0|auskommen|auskommen
60240.0|Nay|Nay
60393.0|Kritiker|der Kritiker
60395.0|Plattenkritik|Plattenkritik
60458.0|Super|das Super
60464.0|Loser|der Loser
60546.0|staubig|staubig
60547.0|Fensterbank|die Fensterbank
60562.0|gedenken|gedenken
60564.0|streifen|streifen
60575.0|Chaos|das Chaos
60581.0|zuprosten|zuprosten
60608.0|Klischee|das Klischee
60617.0|Zirkus|der Zirkus
60624.0|Clown|der Clown
60626.0|Dompteur|der Dompteur
60632.0|Kunststückchen|das Kunststückchen
60637.0|Jongleur|der Jongleur
60643.0|Drahtseil|das Drahtseil
60645.0|Dorn|der Dorn
60663.0|lehnen|lehnen
60678.0|geschlossen|geschlossen
60679.0|Boutique|die Boutique
60685.0|Tram|die Tram
60685.001|Tram|das Tram
60685.002|Tram|der Tram
60689.0|Hotel|das Hotel
60693.0|Page|der Page
60698.0|Abschied|der Abschied
60707.0|Sofa|das Sofa
60724.0|Verheißung|die Verheißung
60746.0|Mondlicht|das Mondlicht
60748.0|glitzern|glitzern
60814.0|Matratze|die Matratze
60844.0|Kurve|die Kurve
60846.0|Tanzstunde|die Tanzstunde
60849.0|Foxtrott|der Foxtrott
60853.0|interessiert|interessiert
60871.0|Rollenspiel|das Rollenspiel
60873.0|Backen|der Backen
60873.001|Backen|das Backen
60892.0|rassistisch|rassistisch
60902.0|Reflex|der Reflex
60909.0|irritieren|irritieren
60919.0|reagieren|reagieren
60929.0|knicken|knicken
60959.0|Stil|der Stil
60961.0|Formulierung|die Formulierung
60967.0|Taktgefühl|das Taktgefühl
60992.0|inbegriffen|inbegriffen
60997.0|Paar|das Paar
60997.001|Paar|die Paar
61010.0|verkniffen|verkniffen
61036.0|Mob|der Mob
61054.0|überlegen|überlegen
61095.0|anfahren|anfahren
61107.0|Dialog|der Dialog
61115.0|Haken|der Haken
61123.0|humorlos|humorlos
61152.0|kleinlich|kleinlich
61173.0|diskriminieren|diskriminieren
61243.0|Schlägerei|die Schlägerei
61247.0|Zungenkuss|der Zungenkuss
61253.0|hinterlassen|hinterlassen
61255.0|konsterniert|konsterniert
61313.0|betonen|betonen
61325.0|gruslig|gruslig
61351.0|Kaiserschnitt|der Kaiserschnitt
61357.0|Muschi|die Muschi
61392.0|mächtig|mächtig
61404.0|trächtig|trächtig
61483.0|Riesenglück|das Riesenglück
61546.0|duften|duften
61548.0|Akazie|die Akazie
61550.0|Dorade|die Dorade
61554.0|Pier|der Pier
61554.001|Pier|die Pier
61560.0|Kinderkarussell|Kinderkarussell
61567.0|Geländer|das Geländer
61571.0|Zentimeter|der Zentimeter
61571.001|Zentimeter|das Zentimeter
61579.0|Kulisse|die Kulisse
61590.0|Hof|der Hof
61608.0|Pool|der Pool
61608.001|Pool|das Pool
61615.0|Damenschuh|der Damenschuh
61619.0|Fassade|die Fassade
61623.0|verliegen|verliegen
61653.0|Café|das Café
61655.0|Pärchen|das Pärchen
61662.0|Fischer|der Fischer
61664.0|verzweifeln|verzweifeln
61667.0|miserabel|miserabel
61671.0|dolce|dolce
61672.0|Vita|die Vita
61676.0|Sonnenschein|der Sonnenschein
61678.0|Versprechen|das Versprechen
61706.0|bräunen|bräunen
61716.0|verführen|verführen
61787.0|ruppig|ruppig
61800.0|verfluchen|verfluchen
61830.0|schrecklich|schrecklich
61842.0|aussuchen|aussuchen
61856.0|Dosenbier|das Dosenbier
61858.0|Zärtlichkeit|die Zärtlichkeit
61891.0|Barrikade|die Barrikade
61904.0|Antifa|die Antifa
61914.0|Ticker|der Ticker
61916.0|ADHS|ADHS
61917.0|schizophren|schizophren
61918.0|bipolar|bipolar
61936.0|asozial|asozial
61957.0|Highlight|das Highlight
61961.0|ätzend|ätzend
61976.0|nächtelang|nächtelang
62048.0|intensiv|intensiv
62060.0|provisorisch|provisorisch
62072.0|Freak|der Freak
62077.0|Dyskalkulie|die Dyskalkulie
62114.0|Köln|Köln
62117.0|Linz|Linz
62120.0|Frankfurt|Frankfurt
62122.0|Hamburg|Hamburg
62125.0|teuer|teuer
62130.0|Wien|die Wien
62185.0|Joel|Joel
62300.0|Rave|der Rave
62300.001|Rave|das Rave
62312.0|Commitment|das Commitment
62376.0|One-Night-Stand|der One-Night-Stand
62473.0|bitter|bitter
62478.0|abdecken|abdecken
62483.0|cl|cl
62577.0|müde|müde
62607.0|Tanke|die Tanke
62635.0|lästern|lästern
62640.0|einig|einig
62681.0|Melancholie|die Melancholie
62716.0|diffus|diffus
62733.0|winzig|winzig
62734.0|Kanone|die Kanone
62738.0|Romantik|die Romantik
62741.0|Lampe|die Lampe
62748.0|Pathos|das Pathos
62764.0|Abgrund|der Abgrund
62769.0|neurotisch|neurotisch
62848.0|Bordstein|der Bordstein
62849.0|Normal|das Normal
62859.0|s|s
62861.0|Rotwein|der Rotwein
62864.0|Moskau|Moskau
62871.0|Rockmusik|die Rockmusik
62881.0|Rosengarten|der Rosengarten
62882.0|sprießen|sprießen
62939.0|tönen|tönen
62944.0|Kino|das Kino
62948.0|Farbfilm|der Farbfilm
63009.0|Weltzeituhr|die Weltzeituhr
63129.0|hä|hä
63229.0|Ex-Frau|Ex-Frau
63245.0|rasten|rasten
63482.0|einreißen|einreißen
63483.0|fix|fix
63500.0|fade|fade
63502.0|Pfad|der Pfad
63504.0|Emma|Emma
63609.0|Visier|das Visier
63817.0|Algebra|die Algebra
63818.0|not|not
63819.0|important|important
63857.0|Joint|der Joint
63915.0|happy|happy
63949.0|Back|die Back
63949.001|Back|der Back
63999.0|Bye|Bye
64131.0|aggressiv|aggressiv
64134.0|stressen|stressen
64150.0|Crack|der Crack
64150.001|Crack|das Crack
64210.0|Klassenkamerad|der Klassenkamerad
64230.0|Umfeld|das Umfeld
64244.0|sauber|sauber
64251.0|Kindheitstrauma|das Kindheitstrauma
64285.0|Geflügelschere|die Geflügelschere
64290.0|knacken|knacken
64293.0|Weihnachtsgans|die Weihnachtsgans
64298.0|Einzelkampf|Einzelkampf
64308.0|Fach|das Fach
64310.0|Kleiderschrank|der Kleiderschrank
64400.0|Plusquamperfekt|das Plusquamperfekt
64418.0|Russisch|Russisch
64451.0|prophylaktisch|prophylaktisch
64468.0|Opium|das Opium
64471.0|Schore|die Schore
64473.0|Zoll|der Zoll
64473.001|Zoll|das Zoll
64476.0|Wohnwagen|der Wohnwagen
64481.0|verwirren|verwirren
64496.0|Bong|die Bong
64654.0|Landgericht|das Landgericht
64657.0|Massenmörder|der Massenmörder
64660.0|Bundesverfassungsgericht|das Bundesverfassungsgericht
64662.0|Strafsache|die Strafsache
64664.0|Mord|der Mord
64671.0|Prozess|der Prozess
64693.0|hineinrufen|hineinrufen
64717.0|Treibjagd|die Treibjagd
64721.0|Standspur|Standspur
64722.0|Kickdown|Kickdown
64724.0|GG|das GG
64728.0|verkünden|verkünden
64731.0|Kavallerie|die Kavallerie
64742.0|Attacke|die Attacke
64745.0|ballern|ballern
64755.0|Titelseite|die Titelseite
64756.0|Lügenpresse|die Lügenpresse
64761.0|offensiv|offensiv
64762.0|verteidigen|verteidigen
64772.0|beleidigen|beleidigen
64775.0|lutschen|lutschen
64779.0|Alternative|die Alternative
64785.0|Judikative|die Judikative
64787.0|Schutzbereich|der Schutzbereich
64791.0|kollegial|kollegial
